TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
837.29,2023-11-27 16:14:25,Debit,Phoenix,Branch,25.0,Student,216.0,1.0,6012.67,1
117.25,2023-04-03 16:35:30,Credit,Atlanta,Online,31.0,Doctor,73.0,1.0,13694.68,0
135.27,2023-08-10 16:16:41,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,0
185.1,2023-08-08 16:21:01,Debit,Albuquerque,Branch,53.0,Retired,23.0,1.0,6115.63,0
113.54000000000002,2023-09-22 16:42:46,Debit,Columbus,Online,38.0,Engineer,273.00000000000006,1.0,5581.21,0
354.96,2023-11-29 16:27:38,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,0
224.22,2023-01-23 18:45:00,Debit,Fresno,Branch,53.0,Doctor,37.0,1.0,8400.87,0
737.1,2023-07-19 16:11:01,Debit,Washington,ATM,60.0,Retired,92.0,1.0,4644.19,0
223.22,2023-07-17 16:20:27,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.2200000000003,1
557.26,2023-10-04 17:06:57,Debit,San Jose,ATM,69.0,Doctor,53.0,1.0,5237.12,0
27.439999999999998,2023-11-06 17:23:43,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,0
310.09,2023-11-24 16:49:29,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,0
80.38,2023-03-06 16:25:52,Debit,Kansas City,Online,52.0,Doctor,116.0,1.0,9662.88,0
26.099999999999994,2023-12-01 17:45:05,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,0
845.1399999999999,2023-01-09 16:21:35,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,0
59.72999999999999,2023-05-22 16:38:39,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.9300000000003,1
758.77,2023-06-23 16:12:15,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,0
301.51,2023-02-24 16:33:33,Debit,Charlotte,ATM,22.0,Student,284.0,1.0,1052.31,1
418.03,2023-09-04 17:46:40,Debit,Austin,Online,58.0,Doctor,161.0,1.0,10721.29,0
118.06,2023-05-24 17:07:57,Credit,Las Vegas,Branch,32.0,Doctor,31.0,1.0,13560.63,0
483.92,2023-10-16 18:57:30,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,0
78.93,2023-02-17 16:41:31,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,0
36.629999999999995,2023-05-04 17:02:55,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,0
87.85,2023-12-13 17:25:54,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.24,0
1001.8299999999999,2023-07-17 17:46:06,Debit,Philadelphia,Online,31.0,Doctor,55.0,1.0,9733.83,0
705.34,2023-09-12 18:52:56,Debit,Washington,Online,59.0,Doctor,124.0,1.0,5003.22,0
116.88999999999999,2023-11-20 16:31:15,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,0
106.41,2023-01-16 16:37:34,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,0
1087.9,2023-03-27 18:06:17,Debit,Boston,ATM,78.0,Retired,103.0,1.0,2513.51,0
584.41,2023-01-02 16:51:47,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,1
584.98,2023-06-12 16:25:22,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,0
79.20999999999998,2023-11-24 17:52:34,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,0
173.13,2023-10-05 16:46:31,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.3400000000001,1
335.7,2023-01-30 17:47:41,Debit,El Paso,ATM,80.0,Retired,57.0,1.0,6601.44,0
1225.5,2023-11-27 16:02:08,Credit,Las Vegas,Online,50.0,Doctor,109.0,1.0,8611.17,0
422.81,2023-11-20 16:07:20,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,1
135.43,2023-10-06 16:14:51,Debit,San Jose,ATM,57.0,Retired,92.0,1.0,5315.83,0
584.88,2023-12-19 17:19:47,Debit,Philadelphia,ATM,26.0,Student,121.0,1.0,548.4499999999998,1
308.94,2023-04-03 16:35:29,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,1
295.93,2023-02-20 17:26:39,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.6299999999997,1
77.44,2023-06-26 16:28:59,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,0
92.5,2023-09-25 16:22:10,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,0
97.74000000000001,2023-09-04 16:46:29,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,0
291.68,2023-08-07 18:07:57,Debit,Columbus,ATM,21.000000000000004,Student,90.0,1.0,1451.02,1
56.96000000000001,2023-06-26 17:38:30,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,1
436.8,2023-07-03 16:15:11,Debit,Seattle,Online,27.0,Student,92.0,1.0,1256.33,1
259.49,2023-06-09 16:31:56,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,0
726.26,2023-02-13 17:13:49,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,0
568.68,2023-04-25 18:47:16,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,0
77.57,2023-12-13 17:02:21,Debit,Atlanta,Online,49.0,Doctor,225.0,1.0,12801.93,0
999.28,2023-05-22 17:45:50,Debit,Boston,Online,29.0,Engineer,40.0,1.0,4272.41,1
14.160000000000025,2023-01-09 16:49:07,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,0
1142.83,2023-07-14 17:44:23,Credit,Omaha,Branch,61.0,Retired,48.0,1.0,2467.39,0
61.329999999999984,2023-09-20 18:18:00,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.4,0
27.639999999999986,2023-06-09 17:14:26,Debit,New York,Online,54.0,Engineer,23.0,1.0,7498.51,0
3.8500000000000227,2023-04-17 16:27:27,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,0
431.22,2023-04-21 16:25:49,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,0
178.55,2023-12-15 16:16:30,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.4,0
248.76,2023-05-24 16:12:18,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,1
76.16,2023-11-21 16:45:29,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.2500000000005,1
347.25,2023-01-30 18:49:52,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,0
325.98,2023-07-20 16:58:39,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.3500000000004,1
249.56,2023-11-20 16:05:05,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,0
17.430000000000007,2023-02-23 16:21:38,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,0
198.01,2023-04-24 17:46:41,Credit,Austin,Branch,26.0,Student,40.0,1.0,250.9300000000003,1
585.5800000000002,2023-09-04 16:13:40,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,1
434.67,2023-12-05 18:33:02,Credit,Virginia Beach,Online,27.0,Student,124.0,1.0,1298.13,1
510.7,2023-06-07 16:35:27,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,1
331.98,2023-08-28 16:40:01,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,0
199.54,2023-10-10 17:24:33,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,0
212.97,2023-11-14 16:56:34,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,0
270.56,2023-02-17 16:57:32,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,1
306.37,2023-06-27 18:26:08,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,0
643.02,2023-10-02 17:47:19,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,0
98.48000000000002,2023-02-16 17:14:41,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,0
889.01,2023-08-29 17:55:07,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,1
537.86,2023-09-19 16:44:21,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.0600000000004,1
241.18,2023-05-30 18:29:15,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.5299999999997,1
130.54,2023-04-05 17:20:36,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,0
800.29,2023-12-04 16:25:27,Credit,San Diego,Branch,20.0,Student,84.0,1.0,693.3999999999996,1
8.810000000000002,2023-05-22 16:57:30,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,0
28.52000000000001,2023-06-02 16:54:12,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.5100000000002,1
431.31,2023-05-01 16:18:16,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.72999999999956,1
885.3299999999999,2023-08-22 18:41:50,Credit,Raleigh,ATM,47.0,Engineer,59.0,1.0,7764.16,0
199.23,2023-09-04 16:04:27,Debit,Tucson,ATM,29.0,Engineer,54.0,1.0,9834.0,0
42.25999999999999,2023-10-26 16:19:25,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77000000000044,1
166.06,2023-07-14 16:06:06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,1
357.72,2023-08-07 17:29:48,Debit,Miami,ATM,53.0,Retired,25.0,1.0,7659.5,0
588.37,2023-01-05 17:48:29,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.08,1
72.82,2023-11-10 16:50:35,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,0
162.36,2023-11-22 16:10:32,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.04,0
584.82,2023-10-17 16:11:26,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,0
38.150000000000006,2023-10-06 16:37:16,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.4700000000003,0
477.54,2023-08-21 17:20:05,Credit,San Francisco,ATM,23.0,Student,52.0,1.0,1598.63,1
639.57,2023-12-18 16:25:18,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,0
58.22999999999999,2023-07-26 17:25:23,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,0
776.21,2023-02-22 17:15:20,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,0
248.76,2023-03-20 18:51:53,Debit,Portland,Branch,21.000000000000004,Student,117.0,1.0,6178.77,1
188.61,2024-01-01 17:16:23,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,0
675.37,2023-12-29 16:45:06,Credit,Jacksonville,Online,56.0,Retired,31.0,1.0,4704.91,0
94.82,2023-03-21 16:36:30,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.7200000000003,0
425.18,2023-02-20 16:16:39,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,0
50.28,2023-02-02 16:20:28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,0
864.72,2023-08-25 16:35:39,Credit,Detroit,Branch,34.0,Engineer,58.0,1.0,7379.38,0
70.68,2023-11-22 17:01:08,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.4099999999999,1
261.77,2023-01-12 18:07:21,Debit,Chicago,Online,28.0,Student,46.0,1.0,824.71,1
183.22,2023-10-05 18:40:15,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.42,1
156.86,2023-01-30 16:37:53,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,0
120.67000000000002,2023-12-25 18:16:39,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,0
308.62,2023-10-06 18:59:06,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,0
506.81,2023-12-20 16:17:24,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,0
328.39,2023-11-09 16:47:01,Debit,New York,ATM,41.0,Engineer,108.0,1.0,2523.83,1
796.3,2023-03-22 16:03:01,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,0
72.47,2023-10-17 18:02:43,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,1
279.6,2023-05-31 16:28:06,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9,1
304.2,2023-06-08 16:06:13,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.6400000000003,1
351.38,2023-06-26 18:41:55,Debit,New York,Branch,64.0,Retired,21.0,1.0,7606.63,0
86.07,2023-11-20 18:40:45,Debit,Dallas,Branch,31.0,Doctor,23.0,1.0,842.5599999999995,1
604.5,2023-08-08 18:39:24,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4200000000001,1
258.7,2023-02-22 17:12:15,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,1
994.6299999999999,2023-06-21 16:00:07,Debit,Austin,Online,61.0,Doctor,158.0,1.0,13538.14,0
11.45999999999998,2023-01-31 17:14:32,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,0
63.75999999999999,2023-06-27 17:44:24,Debit,San Antonio,ATM,69.0,Retired,100.0,1.0,4980.26,0
446.83,2023-06-26 18:51:31,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,0
63.53999999999999,2023-05-22 18:23:18,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,1
81.11000000000001,2023-10-16 18:07:26,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,0
170.96,2023-12-28 16:46:46,Debit,Washington,Branch,64.0,Doctor,69.0,1.0,13374.89,0
48.50999999999999,2023-01-09 17:22:18,Debit,Austin,Branch,22.0,Student,69.0,1.0,3363.23,1
325.03,2023-01-11 17:04:19,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,0
125.82999999999998,2023-05-29 17:14:03,Debit,Los Angeles,ATM,57.0,Retired,138.0,1.0,6109.86,0
506.83,2023-04-24 17:27:12,Debit,Indianapolis,Branch,37.0,Engineer,45.0,1.0,9975.79,0
738.94,2023-10-09 18:54:21,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,0
180.36,2023-05-30 16:12:10,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,0
225.1,2023-12-11 17:28:44,Debit,Boston,ATM,28.0,Student,35.0,1.0,1547.71,1
359.51,2023-11-30 18:08:39,Debit,Charlotte,Online,79.0,Retired,157.0,1.0,7153.72,0
720.46,2023-12-07 16:10:40,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,0
1116.57,2023-02-23 16:54:09,Debit,Tucson,ATM,56.0,Retired,104.0,1.0,1393.1400000000003,0
291.46,2023-02-08 16:29:56,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,0
1192.95,2023-12-04 18:30:00,Debit,Las Vegas,Branch,23.0,Student,73.0,1.0,325.14999999999964,1
98.24000000000001,2023-04-10 17:58:46,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.6599999999999,1
100.48000000000002,2023-02-17 16:53:25,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,1
45.900000000000006,2023-07-04 18:55:57,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,0
258.21,2023-11-27 17:19:31,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,0
1079.11,2023-05-05 16:42:25,Debit,Las Vegas,Online,53.0,Engineer,211.0,1.0,2038.31,0
287.51,2023-05-22 16:57:31,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.64999999999964,1
501.3,2023-05-22 18:27:37,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,0
26.099999999999994,2023-02-17 16:21:21,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.7200000000003,1
436.77,2023-09-28 16:14:49,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.6900000000005,1
292.38,2023-05-15 16:49:14,Debit,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,0
1026.46,2023-06-21 16:40:17,Debit,Philadelphia,Branch,53.0,Retired,165.0,1.0,3134.47,0
25.289999999999992,2023-07-27 18:34:19,Debit,Miami,Online,50.0,Engineer,125.0,1.0,5374.69,0
123.35,2023-08-11 17:00:56,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,0
139.52,2023-09-22 18:02:42,Debit,Portland,Branch,23.0,Student,31.0,1.0,1570.2200000000003,1
51.19999999999999,2023-03-13 18:45:47,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6000000000004,1
161.38,2023-11-09 16:06:17,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.34,1
2.509999999999991,2023-04-17 16:04:21,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,0
22.620000000000005,2023-05-10 16:35:02,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,0
126.82999999999998,2023-02-20 16:40:25,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,0
46.599999999999994,2023-08-30 17:54:55,Debit,Detroit,Online,55.0,Doctor,68.0,1.0,1562.9,0
243.8,2023-01-03 16:42:41,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,0
231.51,2023-08-28 17:22:16,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,0
175.05,2023-01-02 17:05:16,Debit,San Francisco,Online,39.0,Engineer,34.0,1.0,1447.35,1
762.74,2023-05-02 17:24:54,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.10000000000036,0
34.03,2023-05-22 17:09:30,Debit,Los Angeles,Branch,57.0,Engineer,38.0,1.0,3077.2,0
15.949999999999989,2023-03-14 17:10:00,Debit,Raleigh,Branch,25.0,Student,52.0,1.0,1983.0,1
926.53,2023-11-24 17:24:24,Debit,Milwaukee,ATM,57.0,Engineer,107.0,1.0,3120.0999999999995,0
101.50999999999999,2023-03-23 16:17:51,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.4699999999993,0
309.42,2023-10-18 16:51:31,Debit,Fresno,Branch,27.0,Engineer,42.0,1.0,8564.46,0
257.6,2023-12-18 16:30:46,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,0
746.78,2023-11-27 16:29:16,Credit,Mesa,Branch,21.000000000000004,Student,64.0,1.0,1699.81,1
82.00999999999999,2023-12-25 17:27:57,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46000000000004,1
476.99,2023-01-10 16:00:32,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,1
320.11,2023-08-31 16:26:37,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.48,1
333.39,2023-09-11 16:36:59,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,0
10.300000000000011,2023-12-07 16:59:06,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,0
416.55,2023-05-05 17:31:53,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.96,1
84.91,2023-10-16 18:38:15,Debit,Raleigh,Online,18.0,Student,68.0,1.0,1671.8599999999997,1
98.94999999999999,2023-12-29 17:37:37,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,0
18.139999999999986,2023-02-17 18:46:59,Credit,Milwaukee,ATM,58.0,Retired,48.0,1.0,6020.85,0
1154.79,2023-08-02 17:52:47,Debit,Columbus,ATM,51.0,Doctor,108.0,1.0,6180.3,0
215.13,2023-01-05 16:02:42,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.69,0
218.57,2023-10-16 16:30:38,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,0
341.88,2023-06-14 16:34:43,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,0
691.92,2023-07-10 16:37:18,Debit,Boston,Online,19.0,Student,61.0,1.0,1084.65,1
50.43000000000001,2023-07-10 16:06:28,Debit,San Jose,Branch,32.0,Doctor,51.0,1.0,9794.26,0
440.43,2023-09-21 17:41:34,Debit,Colorado Springs,Branch,78.0,Retired,23.0,1.0,5123.24,0
299.03,2023-01-19 17:27:01,Debit,Columbus,Branch,39.0,Engineer,52.0,1.0,1381.2799999999997,1
1.9800000000000182,2023-12-25 17:41:33,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,0
173.45,2023-12-25 16:25:43,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,0
438.76,2023-02-13 16:48:50,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,1
519.62,2023-11-23 17:42:11,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,0
738.68,2023-03-07 16:36:08,Debit,Chicago,Online,50.0,Doctor,124.0,1.0,14352.33,0
151.14,2023-06-01 16:18:49,Debit,Memphis,Online,64.0,Retired,38.0,1.0,2156.54,0
75.76999999999998,2023-08-07 17:48:31,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,0
444.52,2023-04-04 16:11:34,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,1
5.2900000000000205,2023-03-08 18:51:57,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,0
97.63,2023-05-15 16:05:06,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,0
256.95,2023-05-04 16:37:21,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,1
734.86,2023-12-08 16:36:30,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,0
84.28,2023-06-12 17:09:17,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,0
927.45,2023-08-07 18:52:42,Debit,Austin,ATM,24.0,Student,95.0,1.0,1161.8399999999997,1
202.49,2023-12-28 16:30:32,Credit,Virginia Beach,ATM,48.0,Engineer,69.0,1.0,7447.1,0
154.99,2023-08-28 17:07:08,Debit,Mesa,Branch,25.0,Student,53.0,1.0,1419.31,1
481.53,2023-09-12 17:21:48,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,0
172.92,2023-08-28 16:56:05,Debit,Miami,Online,20.0,Student,212.0,1.0,416.3699999999999,1
275.59,2023-10-10 16:49:03,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,0
207.2,2024-01-01 16:12:32,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.94,0
136.82,2023-08-25 18:24:06,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,0
179.38,2023-08-10 18:31:00,Debit,Chicago,Online,30.0,Engineer,28.0,1.0,8741.51,0
26.30000000000001,2023-12-12 16:57:29,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,0
319.5,2023-06-09 16:03:24,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,1.0,2366.3,1
182.42,2023-03-22 16:59:56,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,0
716.62,2023-04-10 16:04:28,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,0
222.96,2023-03-23 17:26:31,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,0
79.76999999999998,2023-01-23 16:50:55,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,0
431.08,2023-07-17 18:24:15,Debit,Albuquerque,Branch,59.0,Retired,25.0,1.0,6760.22,0
592.24,2023-10-16 16:49:07,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,0
200.19,2023-07-18 18:11:40,Credit,San Antonio,Branch,52.0,Retired,108.0,1.0,4389.96,0
297.5,2023-03-27 17:16:41,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,0
345.86,2023-11-20 16:41:44,Debit,Omaha,ATM,51.0,Retired,145.0,1.0,1504.6400000000003,0
343.88,2023-12-11 16:37:20,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,0
16.519999999999982,2023-01-04 17:00:58,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999997,1
162.1,2023-12-06 17:34:01,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,0
36.120000000000005,2023-11-29 17:55:07,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.0299999999997,1
354.91,2023-12-18 16:33:07,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.55,0
38.41,2023-04-11 16:06:20,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,0
53.52000000000001,2023-03-31 16:18:37,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,0
498.59,2023-10-23 18:41:35,Debit,Philadelphia,Online,57.0,Retired,138.0,1.0,2619.46,0
13.300000000000011,2023-06-06 16:36:30,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,1
189.65,2023-09-25 16:32:45,Debit,Charlotte,ATM,21.000000000000004,Student,60.0,1.0,8457.09,1
255.32,2023-09-13 16:14:04,Debit,Baltimore,ATM,80.0,Retired,27.0,1.0,6290.62,0
230.51,2023-02-17 18:01:18,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,0
237.74,2023-06-12 18:51:29,Debit,Tucson,ATM,61.0,Doctor,152.0,1.0,11795.12,0
512.76,2023-04-11 16:37:54,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,0
151.37,2023-04-03 16:55:21,Debit,Baltimore,ATM,54.0,Engineer,53.0,1.0,8356.08,0
85.00999999999999,2023-01-23 18:35:43,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,1
444.47,2023-01-16 16:15:57,Debit,San Jose,Online,57.0,Retired,61.0,1.0,6062.94,0
184.19,2023-04-24 16:28:14,Debit,Indianapolis,ATM,67.0,Retired,58.0,1.0,7588.67,0
879.25,2023-11-07 17:44:12,Credit,Memphis,Online,24.0,Student,137.0,1.0,125.85000000000036,1
55.97999999999999,2023-09-25 16:41:04,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,1
54.91,2023-02-13 16:08:58,Credit,Columbus,ATM,41.0,Engineer,275.00000000000006,1.0,7927.27,0
1047.69,2023-10-16 16:32:31,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.7799999999997,1
393.74,2023-12-04 18:11:56,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,1
58.94,2023-01-16 16:16:42,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,1
515.57,2023-01-02 17:26:34,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,0
332.15,2023-10-16 17:12:32,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,0
177.94,2023-09-26 16:08:25,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999978,1
68.68,2023-09-18 16:15:19,Debit,Sacramento,Online,49.0,Engineer,141.0,1.0,4718.51,0
240.03,2023-02-27 17:25:09,Debit,Atlanta,Online,33.0,Engineer,31.0,1.0,7807.73,0
168.34,2023-06-27 18:14:30,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,0
474.77,2023-10-06 18:26:45,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,0
451.7,2023-03-01 16:56:01,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,0
